Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
67,0:02,Humo,smoke,0.23,369550,"(502, 241, 1280, 716)"
68,0:02,Objeto,car,0.65,1537,"(946, 18, 999, 47)"
68,0:02,Objeto,truck,0.54,30997,"(1035, 130, 1258, 269)"
68,0:02,Objeto,car,0.54,2552,"(0, 219, 58, 263)"
68,0:02,Objeto,car,0.45,1147,"(1248, 8, 1279, 45)"
68,0:02,Objeto,car,0.37,31220,"(1036, 130, 1259, 270)"
68,0:02,Humo,smoke,0.24,350752,"(504, 267, 1280, 719)"
68,0:02,Fuego,fire,0.21,672,"(733, 103, 761, 127)"
69,0:02,Objeto,car,0.72,1428,"(941, 25, 992, 53)"
69,0:02,Objeto,car,0.57,3555,"(0, 220, 79, 265)"
69,0:02,Objeto,truck,0.52,31136,"(1033, 136, 1257, 275)"
69,0:02,Objeto,person,0.52,1479,"(344, 365, 373, 416)"
69,0:02,Objeto,car,0.41,1122,"(1246, 13, 1279, 47)"
69,0:02,Objeto,car,0.4,31302,"(1035, 135, 1257, 276)"
69,0:02,Humo,smoke,0.27,360180,"(497, 258, 1280, 718)"
69,0:02,Fuego,fire,0.26,864,"(730, 106, 762, 133)"
70,0:02,Objeto,truck,0.57,31382,"(1034, 139, 1255, 281)"
70,0:02,Objeto,car,0.56,1300,"(935, 34, 985, 60)"
70,0:02,Objeto,car,0.52,1054,"(1248, 18, 1279, 52)"
70,0:02,Objeto,car,0.49,4455,"(0, 219, 99, 264)"
70,0:02,Humo,smoke,0.26,361925,"(505, 248, 1280, 715)"
70,0:02,Fuego,fire,0.25,780,"(730, 112, 760, 138)"
71,0:02,Objeto,truck,0.68,31302,"(1033, 144, 1255, 285)"
71,0:02,Objeto,car,0.57,1300,"(931, 39, 981, 65)"
71,0:02,Objeto,car,0.52,5566,"(0, 220, 121, 266)"
71,0:02,Objeto,person,0.49,1352,"(343, 374, 369, 426)"
71,0:02,Objeto,traffic light,0.44,560,"(736, 114, 756, 142)"
71,0:02,Objeto,car,0.42,1184,"(1247, 22, 1279, 59)"
71,0:02,Humo,smoke,0.32,385398,"(487, 233, 1280, 719)"
72,0:02,Objeto,car,0.74,1456,"(923, 43, 975, 71)"
72,0:02,Objeto,car,0.64,8990,"(0, 222, 145, 284)"
72,0:02,Objeto,truck,0.61,30912,"(1031, 150, 1255, 288)"
72,0:02,Objeto,car,0.48,1184,"(1247, 24, 1279, 61)"
72,0:02,Fuego,fire,0.26,725,"(730, 121, 759, 146)"
72,0:02,Humo,smoke,0.22,360677,"(501, 253, 1280, 716)"
73,0:02,Objeto,car,0.74,10176,"(0, 222, 159, 286)"
73,0:02,Objeto,car,0.62,1456,"(918, 48, 970, 76)"
73,0:02,Objeto,person,0.54,1326,"(343, 381, 369, 432)"
73,0:02,Objeto,truck,0.53,29920,"(1032, 155, 1252, 291)"
73,0:02,Objeto,car,0.37,1116,"(1248, 31, 1279, 67)"
73,0:02,Objeto,car,0.35,2320,"(175, 26, 255, 55)"
73,0:02,Humo,smoke,0.32,371619,"(491, 247, 1280, 718)"
73,0:02,Fuego,fire,0.21,980,"(726, 125, 761, 153)"
74,0:02,Objeto,car,0.79,10788,"(4, 223, 178, 285)"
74,0:02,Objeto,car,0.63,1428,"(913, 53, 964, 81)"
74,0:02,Objeto,truck,0.46,30498,"(1030, 158, 1251, 296)"
74,0:02,Objeto,car,0.46,30222,"(1032, 158, 1251, 296)"
74,0:02,Objeto,car,0.41,1380,"(1249, 22, 1279, 68)"
74,0:02,Humo,smoke,0.24,359751,"(503, 254, 1280, 717)"
75,0:02,Objeto,car,0.78,10080,"(28, 223, 196, 283)"
75,0:02,Objeto,car,0.67,1352,"(907, 57, 959, 83)"
75,0:02,Objeto,truck,0.59,30498,"(1030, 161, 1251, 299)"
75,0:02,Objeto,person,0.48,1300,"(342, 390, 368, 440)"
75,0:02,Humo,smoke,0.32,341553,"(508, 275, 1279, 718)"
75,0:02,Fuego,fire,0.26,638,"(729, 137, 758, 159)"
76,0:02,Objeto,car,0.82,9240,"(49, 223, 214, 279)"
76,0:02,Objeto,car,0.61,1378,"(901, 62, 954, 88)"
