Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
1449,0:48,Objeto,car,0.38,1008,"(802, 571, 838, 599)"
1450,0:48,Objeto,car,0.37,1026,"(802, 571, 840, 598)"
1451,0:48,Objeto,car,0.37,1053,"(802, 571, 841, 598)"
1452,0:48,Objeto,car,0.35,1064,"(802, 571, 840, 599)"
1456,0:48,Objeto,car,0.37,660,"(700, 594, 730, 616)"
1457,0:48,Objeto,car,0.37,660,"(700, 594, 730, 616)"
1458,0:48,Objeto,car,0.38,1148,"(803, 571, 844, 599)"
1458,0:48,Objeto,car,0.35,667,"(700, 593, 729, 616)"
1459,0:48,Objeto,car,0.36,1148,"(803, 571, 844, 599)"
1459,0:48,Objeto,car,0.35,638,"(700, 594, 729, 616)"
1460,0:48,Objeto,car,0.36,1148,"(803, 571, 844, 599)"
1461,0:48,Objeto,car,0.36,667,"(700, 593, 729, 616)"
1461,0:48,Objeto,car,0.36,1148,"(803, 571, 844, 599)"
1462,0:48,Objeto,car,0.39,1148,"(803, 571, 844, 599)"
1463,0:48,Objeto,car,0.39,1160,"(803, 571, 843, 600)"
1464,0:48,Objeto,car,0.39,1218,"(803, 571, 845, 600)"
1464,0:48,Objeto,car,0.35,696,"(701, 592, 730, 616)"
1465,0:48,Objeto,car,0.39,1148,"(803, 571, 844, 599)"
1465,0:48,Objeto,car,0.38,720,"(700, 592, 730, 616)"
1466,0:48,Objeto,car,0.39,1176,"(803, 571, 845, 599)"
1466,0:48,Objeto,car,0.37,720,"(700, 592, 730, 616)"
1467,0:48,Objeto,car,0.39,1080,"(803, 572, 843, 599)"
1467,0:48,Objeto,car,0.38,667,"(700, 593, 729, 616)"
1468,0:48,Objeto,car,0.38,1053,"(803, 572, 842, 599)"
1469,0:48,Objeto,car,0.37,1092,"(803, 571, 842, 599)"
1470,0:49,Objeto,car,0.35,1053,"(803, 572, 842, 599)"
1473,0:49,Objeto,car,0.36,616,"(701, 594, 729, 616)"
1474,0:49,Objeto,car,0.37,1026,"(803, 572, 841, 599)"
1475,0:49,Objeto,car,0.37,1026,"(803, 572, 841, 599)"
1476,0:49,Objeto,car,0.38,1053,"(802, 572, 841, 599)"
1477,0:49,Objeto,car,0.37,1064,"(802, 571, 840, 599)"
1478,0:49,Objeto,car,0.38,1008,"(802, 571, 838, 599)"
1479,0:49,Objeto,car,0.39,1008,"(802, 571, 838, 599)"
1480,0:49,Objeto,car,0.36,1036,"(801, 571, 838, 599)"
1481,0:49,Objeto,car,0.37,1008,"(801, 571, 837, 599)"
1482,0:49,Objeto,car,0.39,945,"(801, 571, 836, 598)"
1483,0:49,Objeto,car,0.38,918,"(802, 571, 836, 598)"
1484,0:49,Objeto,car,0.38,918,"(802, 571, 836, 598)"
1485,0:49,Objeto,car,0.37,945,"(801, 572, 836, 599)"
1487,0:49,Objeto,car,0.35,572,"(700, 592, 726, 614)"
1488,0:49,Objeto,car,0.35,594,"(699, 592, 726, 614)"
1489,0:49,Objeto,car,0.39,621,"(699, 591, 726, 614)"
1490,0:49,Objeto,car,0.38,644,"(699, 591, 727, 614)"
1490,0:49,Objeto,car,0.36,945,"(802, 572, 837, 599)"
1491,0:49,Objeto,car,0.4,648,"(699, 590, 726, 614)"
1492,0:49,Objeto,car,0.44,672,"(699, 590, 727, 614)"
1493,0:49,Objeto,car,0.41,696,"(699, 590, 728, 614)"
1494,0:49,Objeto,car,0.37,696,"(699, 590, 728, 614)"
1503,0:50,Fuego,fire,0.21,684,"(196, 180, 234, 198)"
1504,0:50,Fuego,fire,0.2,702,"(196, 180, 235, 198)"
1505,0:50,Objeto,truck,0.4,12397,"(1007, 605, 1168, 682)"
1505,0:50,Fuego,fire,0.21,760,"(196, 179, 236, 198)"
1506,0:50,Objeto,truck,0.39,11544,"(1008, 605, 1164, 679)"
1508,0:50,Objeto,car,0.37,500,"(699, 583, 724, 603)"
1509,0:50,Objeto,car,0.41,550,"(699, 582, 724, 604)"
1510,0:50,Objeto,car,0.46,575,"(699, 581, 724, 604)"
1511,0:50,Objeto,car,0.45,525,"(699, 582, 724, 603)"
1512,0:50,Objeto,car,0.5,567,"(698, 582, 725, 603)"
1513,0:50,Objeto,car,0.57,588,"(698, 582, 726, 603)"
1514,0:50,Objeto,car,0.57,621,"(699, 581, 726, 604)"
1515,0:50,Objeto,car,0.52,550,"(699, 580, 724, 602)"
1516,0:50,Objeto,car,0.56,575,"(699, 579, 724, 602)"
1517,0:50,Objeto,car,0.48,528,"(700, 580, 724, 602)"
1518,0:50,Objeto,car,0.36,504,"(701, 580, 725, 601)"
1519,0:50,Objeto,car,0.47,598,"(700, 578, 726, 601)"
1520,0:50,Objeto,car,0.43,621,"(700, 578, 727, 601)"
1521,0:50,Objeto,car,0.41,648,"(700, 576, 727, 600)"
1522,0:50,Objeto,car,0.38,594,"(701, 577, 728, 599)"
1523,0:50,Objeto,car,0.48,648,"(699, 574, 726, 598)"
1524,0:50,Objeto,car,0.44,725,"(699, 572, 728, 597)"
1525,0:50,Objeto,car,0.35,725,"(699, 571, 728, 596)"
1526,0:50,Objeto,car,0.36,672,"(701, 571, 729, 595)"
1529,0:50,Objeto,car,0.36,506,"(701, 566, 724, 588)"
1530,0:51,Objeto,car,0.44,575,"(701, 565, 726, 588)"
1531,0:51,Objeto,car,0.4,598,"(701, 565, 727, 588)"
1531,0:51,Objeto,person,0.37,1120,"(61, 427, 89, 467)"
1532,0:51,Objeto,car,0.5,621,"(700, 565, 727, 588)"
1533,0:51,Objeto,car,0.41,575,"(701, 565, 726, 588)"
1533,0:51,Objeto,truck,0.38,7776,"(889, 648, 997, 720)"
1533,0:51,Objeto,person,0.36,960,"(62, 425, 86, 465)"
1534,0:51,Objeto,truck,0.46,8066,"(889, 646, 998, 720)"
1536,0:51,Objeto,truck,0.38,7738,"(891, 646, 997, 719)"
1538,0:51,Objeto,truck,0.37,8025,"(891, 644, 998, 719)"
1538,0:51,Objeto,car,0.36,567,"(702, 563, 729, 584)"
